grupo,categoria,tipo_evento,titulo,ciudad_evento,fecha_inicio,fecha_fin,ambito,tipo_participacion,nombre_InstituciÃ³n,tipo_vinculaciÃ³n
CONTAS,Eventos Científicos,Taller,Taller de declaración de renta IMAN-IMAS,MEDELLÍN, 2015-07-21 , 2015-07-23 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Cátedra abierta: Planeación financiera y personal,MEDELLÍN, 2015-05-06 ,  , Nacional," Organizador , Ponente Magistral Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Congreso,XIX Congreso Internacional de Investigación en Ciencias Administrativas,Victoria de Durango, 2015-04-21 , 2015-04-24 , Internacional, Ponente Instituciones asociadas, Universidad Juárez Del Estado De Durango,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Taller,Taller: Impuesto de renta y CREE,MEDELLÍN, 2015-03-28 , 2015-03-28 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Cátedra abierta: Competencias y perfiles laborales en Prácticas empresariales,MEDELLÍN, 2015-03-20 , 2015-03-20 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Conversatorio: Experiencias extiosas,MEDELLÍN, 2015-03-04 , 2015-03-04 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Conferencia: La Contaduría Pública y el posconflicto,MEDELLÍN, 2015-03-04 , 2015-03-04 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Olimpiadas del saber,MEDELLÍN, 2015-03-03 , 2015-03-03 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Conferencia: Razonabilidad de los Estados Financieros,MEDELLÍN, 2015-03-03 , 2015-03-03 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Conferencia: Efectos en la actividad de Auditoría con la adopción de las NIA,MEDELLÍN, 2015-03-02 , 2015-03-02 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Panel internacional: Contexto Económico y Social de algunos países de América Latina,MEDELLÍN, 2015-03-02 , 2015-03-02 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Cine Foro: Inside Job,MEDELLÍN, 2015-03-02 , 2015-03-02 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Conferencia: Implicaciones de las NIIF en el gobierno de las empresas,MEDELLÍN, 2015-02-27 , 2015-02-27 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Conferencia: Contabilidad Multidimensional como opción a la convergencia,MEDELLÍN, 2015-02-26 , 2015-02-26 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Conferencia: Contexto histórico de la nacionalización de la Contaduría Pública,MEDELLÍN, 2015-02-26 , 2015-02-26 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Seminario,Seminario Impuesto CREE y retención en la fuente,MEDELLÍN, 2015-02-21 , 2015-02-28 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Otro,Diplomatura en Normas Internacionales de información financiera para Pymes,MEDELLÍN, 2015-02-16 , 2015-04-16 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Seminario,Seminario en actualización tributaria,MEDELLÍN, 2015-02-05 , 2015-02-06 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Congreso,IV Congreso Regional Centro ¿ Oriental de Estudiantes de Ciencias Contables y Financieras Perú - CORECOECCOF.,Callao, 2014-11-10 , 2014-11-14 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,XVII ENCUENTRO NACIONAL DE INVESTIGACION FUNLAM 2014. UN COMPROMISO CON LA SOCIEDAD,MEDELLÍN, 2014-10-15 , 2014-10-17 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Congreso,VIII CONGRESO IBEROAMERICANO DE CONTABILIDAD DE GESTION,MEDELLÍN, 2014-09-10 , 2014-10-12 , Internacional, Ponente Magistral Instituciones asociadas, TECNOLOGICO DE ANTIOQUIA INSTITUCION UNIVERSITARIA,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Congreso,VIII Congreso Iberoamericano de contabilidad de gestión y X Congreso Iberoamericano de administración empresarial y contabilidad,MEDELLÍN, 2014-09-10 , 2014-09-12 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Congreso,XXI Congreso Regional del Norte de Estudiantes de Ciencias Contables y Financieras Perú - CORNECCOF.,Chachapoyas, 2014-05-26 , 2014-05-31 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Seminario,"Simposio Internacional ""Repensando la dimensión social de la contabilidad""",MEDELLÍN, 2014-03-28 , 2014-03-29 , Internacional," Ponente Magistral , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA DE ORIENTE,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,Encuentro Internacional de Investigadores en Administración 2013,SANTA MARTA, 2013-11-26 , 2013-11-27 , Nacional, Ponente Magistral Instituciones asociadas, TECNOLOGICO DE ANTIOQUIA INSTITUCION UNIVERSITARIA,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Congreso,XV Congreso Nacional de Estudiantes de Ciencias Contables y Financieras Perú - CONECCOF,Huaraz, 2013-09-15 , 2013-10-21 , Internacional, Ponente Magistral Instituciones asociadas, Universidad Nacional Santiago Atunez de Mayolo,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,Encuentro Nacional de Investigacion Funlam 2013,MEDELLÍN, 2013-09-10 , 2013-09-13 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,IX Encuentro Internacional de Matematicas EIMAT 2013,BARRANQUILLA, 2013-08-20 , 2013-08-23 , Internacional, Ponente Magistral Instituciones asociadas, TECNOLOGICO DE ANTIOQUIA INSTITUCION UNIVERSITARIA,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,Segundo Encuentro Nacional de Pensamiento Contable,MANIZALES, 2013-08-15 , 2013-08-17 , Nacional, Asistente Instituciones asociadas, Universidad De Manizales - Umanizales,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Congreso,V CONGRESO INTERNACIONAL DE FORMACIÓN Y MODELACION EN CIENCIAS BASICAS,MEDELLÍN, 2013-05-08 , 2013-05-10 , Internacional, Ponente Magistral Instituciones asociadas, TECNOLOGICO DE ANTIOQUIA INSTITUCION UNIVERSITARIA,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Congreso,XXIV Congreso Nacional de Estudiantes de Contaduría Pública,MEDELLÍN, 2013-03-22 , 2013-03-24 , Nacional, Ponente Magistral Instituciones asociadas, federacion nacional de estudiantes de contaducría pública-FENECOP,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,I encuentro sur peruano de tutoria en educación superior,Cusco , 2012-12-19 , 2019-12-29 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,Encuentro Nacional de investigación 2012,MEDELLÍN, 2012-09-01 , 2012-09-04 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
CONTAS,Eventos Científicos,Encuentro,Encuentro Internacional de Investigación en Administración,BELLO, 2012-04-01 ,  , null, Asistente Instituciones asociadas, Asociación Colombiana De Facultades De Administración,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,Encuentro Nacional de Pensamiento Contable,MANIZALES, 2011-10-14 , 2011-10-16 , Nacional, Ponente Instituciones asociadas, Universidad De Manizales - Umanizales,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Congreso,Congreso para el Desarrollo de la Doctrina Contable,BOGOTÁ, 2010-03-16 , 2010-03-19 , Nacional, Organizador Instituciones asociadas, Consejo Técnico De La Contaduría Pública,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,I Encuentro Nacional de Profesores de Contaduría Pública,BOGOTÁ, 2009-10-01 ,  , null," Asistente , Ponente",NA,NA
CONTAS,Eventos Científicos,Encuentro,I Encuentro Nacional de Profesores de Contaduría Pública,BOGOTÁ, 2009-03-19 , 2009-03-21 , Nacional, Asistente Instituciones asociadas, PONTIFICIA UNIVERSIDAD JAVERIANA,Tipo de vinculación Patrocinadora
CONTAS,Eventos Científicos,Encuentro,Encuentro Nacional de Profesores de Contaduría Pública,BOGOTÁ, 2009-01-01 ,  , Nacional, Organizador Instituciones asociadas, PONTIFICIA UNIVERSIDAD JAVERIANA,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,Coloquio Internacional de Teología - TEORED,Bogotá, 2020-09-03 , 2020-09-04 , Internacional, Ponente Instituciones asociadas, Fundación Universitaria Cervantes San Agustín,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,"VI JORNADAS DE REFLEXIÓN TEOLÓGICA. San Jerónimo, Biblia, Tradición, Actualidad",MEDELLÍN, 2020-05-07 , 2020-05-08 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,XIII Congreso Internacional de Filosofía Intercultural,MEDELLÍN, 2019-09-16 , 2019-09-18 , Internacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,II Congreso Internacional de la Sociedad Iberoamericana de Antropología Filosófica,MEDELLÍN, 2019-08-21 , 2019-08-23 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD PONTIFICIA BOLIVARIANA,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,2° Festival Multicultural Preepa TEC,Ciudad de México, 2018-11-16 , 2018-11-16 , Internacional, Ponente Instituciones asociadas, Instituto Tecnológico y de Estudios Superiores de Monterrey,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,19 Congreso Internacional de Filosofía,Aguascalientes, 2018-11-12 , 2018-11-16 , Internacional, Ponente Instituciones asociadas, Universidad Nacional Autónoma de Mexico,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Seminario,I Seminario Internacional de Filosofía Medieval,MEDELLÍN, 2018-11-08 , 2018-11-10 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,Cátedra de contextos: Investigación en Teología: acercamiento a la investigación científica y formativa,MEDELLÍN, 2018-11-08 , 2018-11-08 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,Congreso Centroamericano de Filosofía,Panamá, 2018-10-15 , 2018-10-19 , Internacional, Ponente Instituciones asociadas, Universidad de Panamá,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,Cine foro Libera voce. Le mépris,MEDELLÍN, 2018-10-12 , 2018-10-12 , Nacional," Organizador , Traductor simultaneo Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,Conferencia Internacional ¿De un tratamiento posible de las adicciones en Francia¿,MEDELLÍN, 2018-10-11 , 2018-10-11 , Internacional," Organizador , Traductor simultaneo Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,Una revisión teórica sobre los problemas del sueño,MEDELLÍN, 2018-10-04 , 2018-10-04 , Internacional," Organizador , Traductor simultaneo Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,II Panel Zonal Aprendizajes Teológicos Significativos: ¿ ejercicios de aula donde confluyen las funciones sustantivas¿,MEDELLÍN, 2018-10-04 , 2018-10-04 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,XVI Jornadas de reflexión filosófica,MEDELLÍN, 2018-09-26 , 2018-09-28 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,"XXI Encuentro Nacional de Investigación ¿Ciencia, Sociedad e Innovación¿ Universidad Católica Luis Amigó Medellín",MEDELLÍN, 2018-09-06 , 2018-09-06 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,Quinto Encuentro de la Red de Teólogos,BOGOTÁ, 2018-07-25 , 2018-07-27 , Internacional, Ponente Instituciones asociadas," CENTRO BÍBLICO, TEOLÓGICO, PASTORAL PARA AMÉRICA LATINA Y EL CARIBE",Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,V Encuentro de la Red de Teólogos y Teólogas del Cebitepal:Presencia y vigencia de la profecía en América Latina y el Caribe. De Medellín a nuestro días,BOGOTÁ, 2018-07-25 , 2018-07-27 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,56° Congreso Internacional de Americanistas,Salamanca, 2018-07-15 , 2018-07-20 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,Características profesionales y científicas del docente amigoniano,MEDELLÍN, 2018-06-13 , 2018-06-13 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,Reunión zonal de Teored,PEREIRA, 2018-05-31 , 2018-05-31 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Seminario,Octava conferencia internacional sobre revistas científicas CRECS 2018,BARRANQUILLA, 2018-05-02 , 2018-05-04 , Internacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,Encuentro de Egresados de Filosofía: socialización de resultados derivados de los procesos de investigación formativa,MEDELLÍN, 2018-05-02 , 2018-05-03 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,Encuentro de egresados de filosofía: socialización de resultados derivados de los procesos de investigación formativa,MEDELLÍN, 2018-04-24 , 2018-05-10 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,Encuentro de egresados de filosofía: socialización de resultados derivados de los procesos de investigación formativa,MEDELLÍN, 2018-04-24 , 2018-05-10 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,XV Jornadas de Reflexión Filosófica,MEDELLÍN, 2017-09-27 , 2017-09-29 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,XV Jornadas de reflexión filosófica,MEDELLÍN, 2017-09-27 , 2017-09-29 , Nacional," Compilador de memorias , Organizador Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Encuentro,XX Encuentro Nacional de Investigación,MEDELLÍN, 2017-09-05 , 2017-09-08 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,V Foro filosófico Miedos y temores en el hombre de hoy,BELLO, 2017-09-01 , 2017-09-01 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,IV Congreso Internacional de estudios hegelianos,Ciudad de México, 2016-10-24 , 2016-10-27 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,Foucault: a los 90 años de su natalicio,MEDELLÍN, 2016-10-06 , 2016-10-06 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,Foucault: a los 90 años de su natalicio,MEDELLÍN, 2016-10-06 , 2016-10-06 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,Congreso Filosófico Colegio Jesús-María La belleza en el resplandor del ser,MEDELLÍN, 2016-09-28 , 2016-09-28 , Nacional, Ponente Instituciones asociadas, RELIGIOSAS DE JESUS MARIA,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,XIV Jornadas de reflexión filosófica,MEDELLÍN, 2016-09-27 , 2016-09-29 , Nacional," Compilador de memorias , Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,XIII Jornadas de reflexión filosófica,MEDELLÍN, 2015-09-02 , 2015-09-04 , Nacional," Compilador de memorias , Organizador Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,II Congreso Internacional de Estudiantes de Filosofía,MEDELLÍN, 2014-10-08 , 2014-10-10 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,"I CONGRESO INTERNACIONAL ""Responsabilidad Social: perspectivas para la acción en Colombia""",MEDELLÍN, 2014-09-04 , 2014-09-06 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,XVII Jornadas filosóficas,MEDELLÍN, 2014-09-03 , 2014-09-05 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Congreso,XII Jornadas de Reflexión Filosófica,MEDELLÍN, 2014-09-03 , 2014-09-05 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Otro,XII Jornadas de reflexión filosófica,MEDELLÍN, 2014-09-03 , 2014-09-05 , Nacional," Compilador de memorias , Organizador Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
FILOSOFIA Y TEOLOGIA CRITICA,Eventos Científicos,Simposio,Simposio Internacional de Educación y pedagogía de la alteridad,Murcia, 2014-04-02 , 2014-04-03 , Internacional, Ponente Instituciones asociadas, RED DE PEDAGOGIA S.A.S.,Tipo de vinculación Patrocinadora
